"Rows from: ilder_raw_rows","id","finn_url","finn_code","company_id","company_name_raw","job_title","description","application_url","location","employment_type","publication_date","expiration_date_raw","company_logo_url","scraped_at","status","created_at"
,,"https://www.finn.no/job/ad/442561192","442561192",,"Utenriksdepartementet","Regional sikkerhetsrådgiver, (ambassaderåd) informasjonssikkerhet - ambassaden i Beijing","The job posting is focused on information security and operational security roles within a government ministry's diplomatic mission, involving risk assessment and digital security, which aligns with Systek's expertise in technology and digital solutions for public sector clients.","https://www.finn.no/job/ad/442561192","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442562672","442562672",,"Kripos","Kripos søker data scientist","The job posting is for a data scientist role at Kripos focused on AI and applied technology to develop solutions in crime investigation, representing a complex digital challenge in the public sector where Systek's software and consulting expertise is relevant.","https://www.finn.no/job/ad/442562672","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442563115","442563115",,"Skatteetaten","Vil du forme fremtidens klienttjenester?","The job posting is for a solutions architect role focusing on IT infrastructure, architecture, and client services within Skatteetaten, a public sector organization, aligning well with Systek AS's expertise and target industries.","https://www.finn.no/job/ad/442563115","",,,,,"2025-12-20 09:39:59.883+00",,
,,"https://www.finn.no/job/ad/442854044","442854044",,"Securitas Technology","Vil du gjøre karriere i et ledende sikkerhetsselskap, med spennende teknologi og store muligheter?","The job posting is for a Project Engineer role involving technical solution development, API usage, cloud-based security systems, and collaboration on complex technology projects, aligning well with Systek's expertise in software development and consulting for technology-driven operational challenges.","https://www.finn.no/job/ad/442854044","",,,,,"2025-12-22 09:39:58.325+00",,
,,"https://www.finn.no/job/ad/442547473","442547473",,"TV 2","Backend-utvikler","The job posting is for a Backend-utvikler (Backend Developer) role at TV 2, focusing on developing scalable backend solutions, cloud platform integration, and data pipelines, aligning well with Systek AS's expertise in software development and platform/cloud solutions.","https://www.finn.no/job/ad/442547473","Lars Hilles gate 30, 5008 Bergen",,,,,"2025-12-20 09:39:58.344+00",,
,,"https://www.finn.no/job/ad/442563125","442563125",,"ISPAS AS","Er du interessert i radar- og radioteknologi?","The job posting is looking for hardware and software developers to work on complex radar and radiotechnology product development projects, indicating a strong match with Systek's expertise in custom software and product development for technologically advanced systems.","https://www.finn.no/job/ad/442563125","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442565260","442565260",,"Kartverket","Bli vår nye plattformutvikler!","The job posting is for a platform developer role at Kartverket involving cloud platforms, automation, and infrastructure development, indicating complex IT challenges and a need for skilled software development expertise, which aligns well with Systek's services.","https://www.finn.no/job/ad/442565260","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442546210","442546210",,"Norconsult","Innovativ systemutvikler med vekt på backend – Norconsult Digital","The job posting is for an innovative backend system developer working with modern technologies, complex digital solutions, and serving both public and private sectors, which aligns well with Systek's expertise and client focus.","https://www.finn.no/job/ad/442546210","Kongens gate 21, 0153 Oslo",,,,,"2025-12-20 09:39:58.344+00",,
,,"https://www.finn.no/job/ad/442546837","442546837",,"Forsvaret","Vil du jobbe med risiko- og sikkerhetsstyring i Forsvaret?","The job posting is relevant because it seeks a senior engineer for IT risk and security management in complex IT systems within the public sector (Forsvaret), aligning with Systek's expertise in software and digital solutions for public organizations with complex IT challenges.","https://www.finn.no/job/ad/442546837","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442543581","442543581",,"Rittal AS","Ønsker du en rolle der teknisk forståelse, struktur og kundedialog henger naturlig sammen?","The job posting is for an Inside Sales Manager role focused on sales support and customer dialogue rather than technology or product development, making it not relevant for Systek's software and consulting services.","https://www.finn.no/job/ad/442543581","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442549259","442549259",,"Norsk vegmuseum","Sommerjobb Norsk vegmuseum - drifts- og renholdsmedarbeidere","The job posting is for operational and cleaning roles at Norsk vegmuseum, unrelated to technology, product development, or digitalization where Systek's expertise applies.","https://www.finn.no/job/ad/442549259","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442541349","442541349",,"Intility","Platform Engineer","The job posting is for a Platform Engineer at Intility focusing on network, web applications, digital security, automation, and managing complex IT environments, which aligns well with Systek's expertise and target customer profile.","https://www.finn.no/job/ad/442541349","Schweigaards gate 39, 0191 Oslo",,,,,"2025-12-20 09:39:58.344+00",,
,,"https://www.finn.no/job/ad/442563186","442563186",,"ISPAS AS","Utvikler med interesse for radar- og radioteknologi?","The job posting seeks developers for hardware and software product development in radar and radiotechnology with complex system and architecture work, aligning well with Systek's expertise in custom software and product development for technologically advanced clients including public sector and defense.","https://www.finn.no/job/ad/442563186","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442548799","442548799",,"Skatteetaten","Brenner du for gode brukeropplevelser?","The job posting is for a frontend developer role at Skatteetaten working on a critical, complex, and product-oriented IT solution involving frontend development, user experience, and software architecture in the public sector, aligning well with Systek's expertise and target customer profile.","https://www.finn.no/job/ad/442548799","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442764889","442764889",,"FLYTCONSULTING AS","Teknisk Arkitekt","The job posting is for a Technical Architect role focused on ERP solutions, integrations, and software architecture, indicating complex digital and IT challenges where Systek's expertise in software development and consulting could be relevant.","https://www.finn.no/job/ad/442764889","Thunes vei 2, 0274 Oslo",,,,,"2025-12-22 09:39:58.325+00",,
,,"https://www.finn.no/job/ad/442545534","442545534",,"Oslo kommune","Erfaren driftssjef til energigjenvinningsanlegg","The job posting is for an experienced operations manager role focused on plant and process operations without specific emphasis on technology, software development, or digital transformation, indicating limited relevance to Systek's software and consulting services.","https://www.finn.no/job/ad/442545534","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442546682","442546682",,"Universitetet i Oslo","Nettverksingeniør","The job posting for a Nettverksingeniør at Universitetet i Oslo involves complex IT infrastructure, network automation, programming, and digital solutions within a large public sector institution, aligning well with Systek's expertise and target client types.","https://www.finn.no/job/ad/442546682","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442561938","442561938",,"Skatteetaten","Erfaring med teknisk testing og vil jobbe med systemer som er viktig for samfunnet?","The job posting is relevant because it seeks experienced technical testing professionals to work in a complex IT environment within the public sector (Skatteetaten), which aligns with Systek's focus on providing skilled personnel for digital and software development challenges in mature and public sector organizations.","https://www.finn.no/job/ad/442561938","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442836110","442836110",,"Kongsberg Defence and Aerospace","Vil du bidra til å sikre fremtidens forsvarsteknologi?","The job posting seeks a system engineer for complex technical system design and integration in advanced tactical communication solutions, indicating a need for skilled personnel in technology and product development consistent with Systek's services.","https://www.finn.no/job/ad/442836110","",,,,,"2025-12-22 09:39:58.325+00",,
,,"https://www.finn.no/job/ad/442552650","442552650",,"TV 2","Senior utvikler / arkitekt for meldingsbaserte dataflyter","The job posting is for a senior developer/architect role focused on building an operational data platform with event-based integrations, involving technology, data flow, architecture, and digital solutions, which aligns with Systek's expertise and client focus.","https://www.finn.no/job/ad/442552650","Lars Hilles gate 30, 5008 Bergen",,,,,"2025-12-20 09:39:58.344+00",,
,,"https://www.finn.no/job/ad/442548089","442548089",,"Politiets IT-enhet","Vi søker flere beredskapsrådgivere","The job posting is relevant as it is from Politiets IT-enhet seeking advisory roles that support strategic IT preparedness and digital security, aligning with Systek's expertise in digital solutions and IT-related challenges.","https://www.finn.no/job/ad/442548089","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442563452","442563452",,"BPW Hofstad","Vil du forme markedsføringen til en markedsleder i tungtransport og ettermarked – i sterk vekst?","The job posting is for a marketing coordinator role focused on digital marketing and content production, which does not align with Systek's focus on technology, software development, or IT solutions.","https://www.finn.no/job/ad/442563452","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442561193","442561193",,"Skatteetaten","Motiveres du av å sikre kvalitet i løsninger som når ut til hele Norge?","The job posting seeks test responsible personnel for development teams at Skatteetaten, involving technology, test automation, and ensuring quality in complex digital solutions serving the public sector, which aligns with Systek's expertise and target sectors.","https://www.finn.no/job/ad/442561193","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442546268","442546268",,"Seaonics AS","Control Systems Engineer/Senior Control Systems Engineer","The job posting is relevant because it seeks control systems engineers with software programming and development skills to work on advanced, real-time control systems and digital solutions, aligning with Systek's expertise in software development and digitalization.","https://www.finn.no/job/ad/442546268","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442546211","442546211",,"Norconsult","Konsulent innen maskinlæring og kunstig intelligens – Norconsult Digital","The job posting seeks consultants with expertise in machine learning, AI, and software development to work on production-ready AI solutions for public and private sector clients, indicating complex digital challenges and a strong match with Systek's services.","https://www.finn.no/job/ad/442546211","Kjørboveien 22, 1337 Sandvika",,,,,"2025-12-20 09:39:58.344+00",,
,,"https://www.finn.no/job/ad/442560916","442560916",,"Vygruppen AS","Sommerstudenter","The job posting is relevant because it focuses on technology roles involving data analysis, machine learning, software development, and digital solutions that address complex operational challenges in a large enterprise.","https://www.finn.no/job/ad/442560916","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442544179","442544179",,"Oslo kommune","Vil du være med å utvikle KI Oslo?","The job posting is relevant because it is for a role at Oslo kommune focused on developing AI-based digital services and platforms within the public sector, aligning well with Systek's expertise in software development, AI, data, and platform solutions.","https://www.finn.no/job/ad/442544179","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442847967","442847967",,"Digdir","Javautviklere","The job posting is for Java developers working on complex, secure, and high-traffic digital solutions within a public sector organization, aligning well with Systek's expertise and target industries.","https://www.finn.no/job/ad/442847967","",,,,,"2025-12-22 09:39:58.325+00",,
,,"https://www.finn.no/job/ad/442590308","442590308",,"Statens vegvesen","Produkteier Ekstern sky","The job posting is for a product owner role focused on cloud strategy and development within the public sector organization Statens vegvesen, involving complex IT challenges and collaboration with development teams, aligning well with Systek's expertise and target customer profile.","https://www.finn.no/job/ad/442590308","",,,,,"2025-12-20 09:39:59.4+00",,
,,"https://www.finn.no/job/ad/442847987","442847987",,"Digdir","MobilApp utviklere","The job posting seeks mobile app developers experienced in native Android/iOS development for a public sector organization with complex digital solutions, matching Systek's expertise in software development and product teams.","https://www.finn.no/job/ad/442847987","",,,,,"2025-12-22 09:39:58.325+00",,
,,"https://www.finn.no/job/ad/442560412","442560412",,"Skatteetaten","Vil du jobbe med utvikling i et stort IT-miljø med  dyktige og hyggelige kollegaer?","The job posting from Skatteetaten is for backend developers with experience in Java/Kotlin working on critical public sector IT systems involving digital product development, which aligns well with Systek's expertise and target sectors.","https://www.finn.no/job/ad/442560412","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442792795","442792795",,"Skatteetaten","Brenner du for smidig utvikling og moderne teknologi?","The job posting from Skatteetaten is relevant because it seeks expertise in agile development, modern technology, and leading cross-functional project teams in a digital and cloud-based IT environment, aligning well with Systek's focus areas and public sector clientele.","https://www.finn.no/job/ad/442792795","",,,,,"2025-12-22 09:39:58.325+00",,
,,"https://www.finn.no/job/ad/442562591","442562591",,"Utenriksdepartementet","Regional sikkerhetsrådgiver, ambassaderåd Ambassaden i Kyiv","The job posting focuses on security and operational safety roles with some information security tasks, but it is primarily about security advisory and risk management rather than technology, software development, or digital product roles where Systek's expertise applies.","https://www.finn.no/job/ad/442562591","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442663511","442663511",,"Vermax AS","Driftsleder","The job posting is for a workshop and transport operations manager role focused on mechanical and customer service tasks, with no emphasis on technology, software development, or digital solutions relevant to Systek's expertise.","https://www.finn.no/job/ad/442663511","",,,,,"2025-12-21 09:39:58.087+00",,
,,"https://www.finn.no/job/ad/442562517","442562517",,"Akershus universitetssykehus HF","Forretningsutvikler i Facility Management (FM)","The job focuses on business development in facility management with no direct technology, product development, or digitalization roles, thus not aligning with Systek's expertise in software and digital solutions.","https://www.finn.no/job/ad/442562517","",,,,,"2025-12-20 09:39:58.982+00",,
,,"https://www.finn.no/job/ad/442900325","442900325",,"Statistisk sentralbyrå","Vil du bruke teknologi til å forme kunnskapen Norge bygger på?","The posting is relevant because Statistisk sentralbyrå is hiring for technology roles focused on developing a new cloud-based data platform and data processing pipelines, indicating complex IT challenges where Systek's expertise in cloud solutions, data, and software development could apply.","https://www.finn.no/job/ad/442900325","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442945388","442945388",,"Optimera AS","Interiørkonsulent kjøkken, bad og garderobe","The job posting is for an interior consultant position focused on kitchen, bath, and wardrobe solutions, which does not involve technology, software development, or digitalization relevant to Systek AS's expertise.","https://www.finn.no/job/ad/442945388","Minde Alle 43, 5068 Bergen",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442910384","442910384",,"Universitetet i Oslo","Sjefingeniør","The job posting for a 'Sjefingeniør' at Universitetet i Oslo involves leading development of digital tools for climate and health data, requiring strong technical and programming skills, indicating a relevant opportunity for Systek AS to provide skilled personnel or software solutions.","https://www.finn.no/job/ad/442910384","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442881229","442881229",,"Bjørnafjorden kommune","Bli lærling innan byggdriftarfaget!","The job posting is for a building operations apprentice focused on physical maintenance and building systems, not technology or software development roles that match Systek's expertise.","https://www.finn.no/job/ad/442881229","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442888709","442888709",,"Skatteetaten","Sommerprosjekt - Oslo","The job posting seeks technology roles like frontend and backend developers, UX designers, and data scientists for a public sector project addressing complex digital challenges in Skatteetaten, fitting Systek's expertise and client focus.","https://www.finn.no/job/ad/442888709","Fredrik Selmers vei 4, 0663 Oslo",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442866601","442866601",,"Oslo kommune","Tjenestedesigner","The job posting is relevant because it involves developing digital tools and workflows within a public sector project aimed at improving coordinated services, aligning with Systek's expertise in digitalization and public sector projects.","https://www.finn.no/job/ad/442866601","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442859877","442859877",,"Avinor AS","Avinor trenger systemansvarlig til våre flykontrollsystem – vil du bli en del av laget?","The job posting is relevant because Avinor is hiring for a system manager role responsible for the development and management of complex, safety-critical air traffic control systems, which aligns with Systek's expertise in product development, system development, and technology consulting in complex operational environments.","https://www.finn.no/job/ad/442859877","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442880756","442880756",,"Elhub","Vil du utvikle moderne IAM-løsninger i et av Europas mest innovative strømmarkeder?","The job posting is highly relevant as it seeks skilled professionals for developing modern Identity & Access Management solutions in a complex, technology-driven platform environment within a public sector energy company, aligning well with Systek AS's expertise in custom software and platform solutions.","https://www.finn.no/job/ad/442880756","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442896475","442896475",,"Atea AS","Konsulent","The job posting seeks experienced IT consultants with strong technical skills in areas such as network, security, cloud, and automation to set up, operate, and develop IT solutions for clients, indicating a relevant opportunity for software development and consulting services.","https://www.finn.no/job/ad/442896475","6092 Fosnavåg",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442861146","442861146",,"Jacobs Douwe Egberts Norge (JDE)","Technical helpdesk Specialist","The role focuses on customer service and maintenance tasks related to coffee machines, with some technical support but no indication of software development, digitalization, or engineering challenges relevant to Systek's expertise.","https://www.finn.no/job/ad/442861146","0663 Oslo",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442859858","442859858",,"Avinor AS","Avinor trenger utviklere til våre flykontrollsystem – vil du bli en del av laget?","The job posting is for developer roles focused on complex, safety-critical air traffic management systems, involving software design, development, and collaboration, which aligns well with Systek's expertise in software development and consulting for complex digital solutions.","https://www.finn.no/job/ad/442859858","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442900704","442900704",,"Forsvarsmateriell","Vil du styrke Norges forsvar med data og innsikt?","The posting is relevant because it seeks skilled personnel in data, analysis, AI, and technology roles within a complex public sector organization addressing digital and operational challenges.","https://www.finn.no/job/ad/442900704","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442903085","442903085",,"Statsbygg","Vil du drifte Norges viktigste bygg?","The job focuses on technical property management roles involving digital tools and building information modeling (BIM), reflecting complex operational and digital challenges where Systek's skilled personnel or software solutions could be relevant.","https://www.finn.no/job/ad/442903085","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442937422","442937422",,"Kongsberg Defence & Aerospace AS","Er du en teknisk potet med godt overblikk og skaperglede?","The job posting is relevant as it involves systems engineering for complex technical solutions development, which aligns with Systek's expertise in software and system development for complex operational challenges.","https://www.finn.no/job/ad/442937422","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442873848","442873848",,"Admincontrol AS","Security, Privacy & Compliance Specialist","The job is for a Security, Privacy & Compliance Specialist at a technology company delivering digital solutions, indicating relevant technology and compliance roles where Systek could offer expertise.","https://www.finn.no/job/ad/442873848","3044 Drammen",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442901487","442901487",,"Stortinget","Vi søker rådgiver/seniorrådgiver innen sikkerhetsstyring og risikovurdering","The job posting focuses on security management and risk assessment without a direct emphasis on technology, software development, digitalization, or IT operational roles relevant to Systek's expertise.","https://www.finn.no/job/ad/442901487","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442903524","442903524",,"Sonat Consulting AS","Senior Systemutvikler","The job posting is for a Senior Systemutvikler position at Sonat Consulting AS involving system development, architecture, container technology, cloud platforms, and automated testing, indicating a strong focus on technology and product development suitable for Systek's services.","https://www.finn.no/job/ad/442903524","Karl Johans Gate 13, 0164 Oslo",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442948908","442948908",,"Hive Autonomy","Senior Software Engineer","The job posting is for a Senior Software Engineer developing complex software systems for industrial machinery autonomy, involving software development, cloud services, and system architecture, matching Systek's expertise areas and target industries.","https://www.finn.no/job/ad/442948908","Stemmane 12, 4636 Kristiansand S",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442856157","442856157",,"TV 2","Plattformarkitekt Liveproduksjon","The job posting is for a platform architect role focused on modernizing and developing live production technology systems, involving software-defined, automated solutions and cloud/container technologies, which aligns with Systek's expertise in platform, cloud solutions, and software development.","https://www.finn.no/job/ad/442856157","Lars Hilles gate 30, 5008 Bergen",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442900692","442900692",,"Blue Lice","Ser du etter en lederrolle der du får både frihet og ansvar til å forme teknologien?","The job posting seeks a Chief Technology Officer to lead industrializing and scaling a proven IoT-based technology solution, indicating a strong need for technology and product development leadership.","https://www.finn.no/job/ad/442900692","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442909418","442909418",,"Statistisk sentralbyrå","Vil du jobbe med drift og utvikling av microdata.no?","The job posting is relevant because it seeks personnel for the development, operation, and improvement of a complex data service involving coding, data analysis, and service development in a public sector organization.","https://www.finn.no/job/ad/442909418","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442903211","442903211",,"Nav","Sikkerhetsrådgiver tilgangsstyring","The job posting is for a senior advisor role focused on developing and managing identity and access management (IAM) solutions within Nav, a large public sector organization with complex digital security needs, aligning well with Systek's expertise in digital security, platform solutions, and consulting for public sector clients.","https://www.finn.no/job/ad/442903211","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442866410","442866410",,"Entur","Designer","The job posting is for a digital product designer role at Entur, a public sector company developing a complex travel app, indicating a strong potential for collaboration on digital product development and design services.","https://www.finn.no/job/ad/442866410","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442890577","442890577",,"TV 2","Backend utvikler til TV 2 Play","The job posting is for a backend developer role involving complex digital platform development, scalable system architecture, and advanced technologies, which aligns with Systek's expertise in software development and consulting.","https://www.finn.no/job/ad/442890577","Lars Hilles gate 30, 5008 Bergen",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442883238","442883238",,"Skatteetaten","Sommerprosjekt - Grimstad","The job posting is relevant as it involves backend development, use of AI tools, working on complex public sector IT systems for Skatteetaten, aligning well with Systek's focus on technology and public sector digital solutions.","https://www.finn.no/job/ad/442883238","Jon Lilletuns vei 1, 4879 Grimstad",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442855778","442855778",,"Atea AS","On-site konsulent","The job posting is focused on onsite IT support and hardware troubleshooting rather than software development, product development, or complex digital solutions, making it less aligned with Systek's consulting and development services.","https://www.finn.no/job/ad/442855778","0579 Oslo",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442886898","442886898",,"Norsk filminstitutt","Kommunikasjonsrådgiver med ansvar for sosiale medier","The job posting is for a communications advisor focused on social media and brand building, which does not involve technology, software development, or IT challenges relevant to Systek's expertise.","https://www.finn.no/job/ad/442886898","Dronningens gate 16, 0152 Oslo",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442909011","442909011",,"DIO","Avdelingsleder for digitale tjenester – og pådriver for strategisk digitalisering","The job posting is for a leadership role responsible for the development and management of digital services and strategic digitalization within a government digitalization agency, indicating complex digital and technological challenges where Systek's expertise in software development and consulting could be relevant.","https://www.finn.no/job/ad/442909011","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442871236","442871236",,"Fremtind","Aktuar/Data Scientist","The job posting seeks an Actuary/Data Scientist role focused on complex data modeling, machine learning, cloud platform development, and statistical analysis, indicating a need for skilled technical expertise relevant to Systek's services.","https://www.finn.no/job/ad/442871236","Hammersborggata 8, 0181 Oslo",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442887712","442887712",,"Statens vegvesen","Innholdsdesigner","The job posting is for an Innholdsdesigner (Content Designer) at Statens vegvesen, focusing on digital content management, UX, and collaboration with IT teams to develop public digital services, indicating a relevant technology and product development role in the public sector.","https://www.finn.no/job/ad/442887712","Doktor Hansteins gate 9, 3044 Drammen",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442872177","442872177",,"Stortinget","seniorrådgiver IT-sikkerhet","The job posting for a senior IT security advisor at Stortinget involves complex IT security challenges and digital security development in a public sector organization, aligning with Systek's expertise and target industries.","https://www.finn.no/job/ad/442872177","Karl Johans gate 22, 0162 Oslo",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442876187","442876187",,"CIRCLE K HOVEDKONTOR","Senior Manager Operations Enablement","The job posting is relevant as it involves leading technology operations and service management in a complex, distributed environment related to eMobility products and scalable digital service management, fitting Systek's expertise areas.","https://www.finn.no/job/ad/442876187","0191 Oslo",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442856427","442856427",,"Entur","Tech Lead","The job posting for Tech Lead at Entur involves leading technical development and architecture for a complex digital platform in public transportation, which aligns well with Systek's expertise in software development, platform solutions, and serving public sector clients.","https://www.finn.no/job/ad/442856427","Oslo, Norge, 0151 Oslo",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442872418","442872418",,"Detec AS","Principal/Senior Software Engineer","The job posting is for a Principal/Senior Software Engineer role focused on developing complex cloud-native, secure, and scalable software solutions using .NET, Azure, and AI technologies, aligning well with Systek's expertise in software development and digital solutions.","https://www.finn.no/job/ad/442872418","John Strandruds vei 14,, 1360 Fornebu",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442900683","442900683",,"Universitetet i Bergen","Forskar i KI-støtta speldesign og utvikling ved AI LEARN","The job posting is for a researcher role focused on AI-supported game design and development involving advanced programming and digital solution development, representing a clear opportunity for Systek's software development and consulting services.","https://www.finn.no/job/ad/442900683","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442859765","442859765",,"Avinor AS","Avinor trenger systemansvarlig til våre flykontrollsystem – vil du bli en del av laget?","The job posting is for a system responsible role developing and maintaining complex, safety-critical air traffic management systems, involving software development and digital solutions, which aligns well with Systek's expertise and client focus.","https://www.finn.no/job/ad/442859765","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442944042","442944042",,"Manpower","DRIFTSOPERATØRER 2026","The job posting is for operational roles focused on logistics and equipment handling without involvement in technology or software development, making it irrelevant for Systek's software and consulting services.","https://www.finn.no/job/ad/442944042","2067 Jessheim",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442876270","442876270",,"NordRen AS","NordRen søker allsidig Fagleder IKT","The job posting is for a Fagleder IKT role responsible for IT operations, system support, and IT environment development, indicating a need for technology and IT expertise where Systek's services could be relevant.","https://www.finn.no/job/ad/442876270","Haldenvegen 321, 1923 Sørum",,,,,"2025-12-23 09:39:58.726+00",,
,,"https://www.finn.no/job/ad/442899962","442899962",,"Skatteetaten","Er du nysgjerrig på hvordan KI kan brukes i ekte utviklingsoppgaver?","The job posting is for a technical summer project at Skatteetaten involving backend development, AI tools, and working on complex, modern system solutions in the public sector, which aligns well with Systek's expertise and target customer base.","https://www.finn.no/job/ad/442899962","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442937426","442937426",,"Lillestrøm kommune","Arbeidsleder Verksted","The job posting is for a workshop leader role focused on mechanical maintenance and operations rather than technology, software development, or digitalization tasks relevant to Systek's expertise.","https://www.finn.no/job/ad/442937426","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442901526","442901526",,"Stortinget","Vi søker seniorrådgiver/fagsjef for ledelsessystem for sikkerhet og beredskap","The job posting is relevant because it involves a senior advisor/chief role responsible for information security management and governance within a complex public sector organization, aligning with Systek's expertise in security, digital solutions, and consulting for the public sector.","https://www.finn.no/job/ad/442901526","",,,,,"2025-12-23 09:39:59.004+00",,
,,"https://www.finn.no/job/ad/442910364","442910364",,"Statistisk sentralbyrå","Tech-coach/utviklingsveileder","The job posting is for a tech coach role at Statistisk sentralbyrå involving mentoring, development, automation, data platform work, and cloud technologies, aligning well with Systek's expertise areas and target sectors.","https://www.finn.no/job/ad/442910364","",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442855265","442855265",,"Manpower","CNC-Operatør","The job posting is for CNC operators focused on machine operation and programming in a manufacturing environment, which does not align with software development, digitalization, or IT roles relevant to Systek AS.","https://www.finn.no/job/ad/442855265","3044 Drammen",,,,,"2025-12-23 09:39:59.479+00",,
,,"https://www.finn.no/job/ad/442856236","442856236",,"Telenor Norge","Software Engineer","The job posting for a Software Engineer at Telenor Norge involves complex digital transformation, software development, cloud technology, and product development, matching Systek AS's expertise and target customer profile.","https://www.finn.no/job/ad/442856236","Snarøyveien 30, 1360 Fornebu",,,,,"2025-12-23 09:39:59.479+00",,
